"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"월계1동 448-3 주변",1,서울특별시 노원구 광운로2가길 23,서울특별시 노원구 월계동 445,37.6181443553,127.0592891681,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 448-3 주변",1,서울특별시 노원구 광운로 20,서울특별시 노원구 월계동 943,37.6193197171,127.0583386327,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 447-2 주변",1,서울특별시 노원구 광운로6길 29,서울특별시 노원구 월계동 447-2,37.6184832651,127.0590130613,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 448-3 주변",1,서울특별시 노원구 광운로2가길 22,서울특별시 노원구 월계동 441,37.6177042838,127.0600590387,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 445 주변",1,서울특별시 노원구 광운로2나길 50,서울특별시 노원구 월계동 448-3,37.6186917938,127.0600054638,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 473-12 주변",1,서울특별시 노원구 광운로2가길 17,서울특별시 노원구 월계동 473-12,37.6179822071,127.0592301400,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 473-12 주변",1,서울특별시 노원구 광운로2가길 17,서울특별시 노원구 월계동 473-12,37.6179822071,127.0592301400,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 474-3 주변",1,서울특별시 노원구 광운로2가길 14-2,서울특별시 노원구 월계동 474-3,37.6176109979,127.0592343762,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 474-3 주변",1,서울특별시 노원구 광운로2가길 14-2,서울특별시 노원구 월계동 474-3,37.6176109979,127.0592343762,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 441 주변",1,서울특별시 노원구 광운로2가길 23,서울특별시 노원구 월계동 445,37.6181443553,127.0592891681,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 474-8 주변",1,서울특별시 노원구 광운로2가길 14-16,서울특별시 노원구 월계동 473-19,37.6172250803,127.0598185274,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 68-54 주변",1,서울특별시 노원구 석계로1길 70-7,서울특별시 노원구 월계동 68-54,37.6160206639,127.0611767435,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 441 주변",1,서울특별시 노원구 광운로2가길 23,서울특별시 노원구 월계동 445,37.6181443553,127.0592891681,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 480 주변",1,서울특별시 노원구 광운로2나길 11,서울특별시 노원구 월계동 475-35,37.6169294113,127.0601037220,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 476-7 주변",1,서울특별시 노원구 광운로2길 35,서울특별시 노원구 월계동 476-7,37.6171895374,127.0588308119,,통신주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 476-12 주변",1,서울특별시 노원구 광운로2길 45,서울특별시 노원구 월계동 476-12,37.6169082457,127.0591975735,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 476-12 주변",1,서울특별시 노원구 광운로2길 45,서울특별시 노원구 월계동 476-12,37.6169082457,127.0591975735,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 477-4 주변",1,서울특별시 노원구 광운로2길 26,서울특별시 노원구 월계동 472-22,37.6173736064,127.0582918053,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 477-4 주변",1,서울특별시 노원구 광운로2길 30,서울특별시 노원구 월계동 477-4,37.6171860978,127.0585000699,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 472-22 주변",1,서울특별시 노원구 광운로2길 26,서울특별시 노원구 월계동 472-22,37.6173736064,127.0582918053,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 472-21 주변",1,서울특별시 노원구 광운로2길 22,서울특별시 노원구 월계동 472-17,37.6175322897,127.0580699251,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 472-19 주변",1,서울특별시 노원구 광운로2길 22,서울특별시 노원구 월계동 472-17,37.6175322897,127.0580699251,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 472-17 주변",1,서울특별시 노원구 광운로2길 22,서울특별시 노원구 월계동 472-17,37.6175322897,127.0580699251,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 479-18 주변",1,서울특별시 노원구 광운로2가길 10-10,서울특별시 노원구 월계동 479-18,37.6172001361,127.0592567037,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 475-12 주변",1,서울특별시 노원구 광운로2가길 12,서울특별시 노원구 월계동 475-12,37.6175533983,127.0591074710,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 476-2 주변",1,서울특별시 노원구 광운로2가길 4,서울특별시 노원구 월계동 476-2,37.6172760006,127.0588943095,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 475-15 주변",1,서울특별시 노원구 광운로2길 15-7,서울특별시 노원구 월계동 472-8,37.6176293231,127.0586227461,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 473-6 주변",1,서울특별시 노원구 광운로2가길 9-16,서울특별시 노원구 월계동 473-6,37.6180148962,127.0587227248,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 473-8 주변",1,서울특별시 노원구 광운로2가길 17-10,서울특별시 노원구 월계동 473-8,37.6181770176,127.0588361207,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 473-1 주변",1,서울특별시 노원구 광운로2가길 17-8,서울특별시 노원구 월계동 473-1,37.6181445278,127.0589448326,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 447-15 주변",1,서울특별시 노원구 광운로6길 39,서울특별시 노원구 월계동 447-15,37.6187280583,127.0595614777,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 447-4 주변",1,서울특별시 노원구 광운로6길 33,서울특별시 노원구 월계동 447-4,37.6186236920,127.0592668950,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 447-29 주변",1,서울특별시 노원구 광운로6길 28,서울특별시 노원구 월계동 447-29,37.6182922829,127.0589585415,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 446 주변",1,서울특별시 노원구 광운로2길 1,서울특별시 노원구 월계동 446,37.6186928930,127.0578035126,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 447-46 주변",1,서울특별시 노원구 광운로6길 18,서울특별시 노원구 월계동 447-46,37.6185843204,127.0587231726,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 446 주변",1,서울특별시 노원구 광운로2길 1,서울특별시 노원구 월계동 446,37.6186928930,127.0578035126,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 447-38 주변",1,서울특별시 노원구 광운로6길 26,서울특별시 노원구 월계동 447-38,37.6183968450,127.0588634784,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 404-34 주변",1,서울특별시 노원구 광운로10길 19,서울특별시 노원구 월계동 404-34,37.6208397130,127.0600751536,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 411-37 주변",1,서울특별시 노원구 광운로12길 12,서울특별시 노원구 월계동 411-37,37.6209983926,127.0598668596,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 404-13 주변",1,서울특별시 노원구 광운로10길 15-2,서울특별시 노원구 월계동 404-13,37.6208686505,127.0598667555,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 404-16 주변",1,서울특별시 노원구 광운로10길 15-1,서울특별시 노원구 월계동 404-16,37.6208434940,127.0597262776,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 404-25 주변",1,서울특별시 노원구 광운로10길 18,서울특별시 노원구 월계동 404-6,37.6206703551,127.0600206467,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 405-16 주변",1,서울특별시 노원구 광운로12길 8,서울특별시 노원구 월계동 405-21,37.6209624702,127.0596357547,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 403-8 주변",1,서울특별시 노원구 광운로10길 3,서울특별시 노원구 월계동 403-8,37.6209013675,127.0593094811,,통신주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 411-22 주변",1,서울특별시 노원구 석계로13길 45-5,서울특별시 노원구 월계동 411-22,37.6210735726,127.0608501273,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 411-18 주변",1,서울특별시 노원구 광운로12길 28,서울특별시 노원구 월계동 411-17,37.6212141803,127.0607460308,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 411-22 주변",1,서울특별시 노원구 석계로13길 45-5,서울특별시 노원구 월계동 411-22,37.6210735726,127.0608501273,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 411-20 주변",1,서울특별시 노원구 석계로13길 43,서울특별시 노원구 월계동 411-20,37.6211095443,127.0609815531,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 411-15 주변",1,서울특별시 노원구 석계로13길 40,서울특별시 노원구 월계동 411-15,37.6209508345,127.0612442158,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 411-30 주변",1,서울특별시 노원구 석계로13길 6-20,서울특별시 노원구 월계동 411-30,37.6210156231,127.0614028507,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 411-28 주변",1,서울특별시 노원구 광운로12길 38,서울특별시 노원구 월계동 411-28,37.6213040214,127.0612445056,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 925 주변",1,서울특별시 노원구 광운로 46,서울특별시 노원구 월계동 925,37.6216610396,127.0608052967,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 925 주변",1,서울특별시 노원구 광운로 46,서울특별시 노원구 월계동 925,37.6216610396,127.0608052967,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 411-32 주변",1,서울특별시 노원구 석계로15길 17,서울특별시 노원구 월계동 411-32,37.6223816535,127.0611457078,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 411-10 주변",1,서울특별시 노원구 석계로15길 17-8,서울특별시 노원구 월계동 411-10,37.6224319133,127.0615218214,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 410-3 주변",1,서울특별시 노원구 석계로15길 12,서울특별시 노원구 월계동 410-3,37.6223385958,127.0607786627,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 410-8 주변",1,서울특별시 노원구 석계로 103,서울특별시 노원구 월계동 410-7,37.6228359755,127.0607111023,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 931 주변",1,서울특별시 노원구 석계로13길 6-9,서울특별시 노원구 월계동 931,37.6206190754,127.0616200069,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 927 주변",1,서울특별시 노원구 석계로13길 6-10,서울특별시 노원구 월계동 927,37.6212819692,127.0620645845,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 428-2 주변",1,서울특별시 노원구 석계로 67,서울특별시 노원구 월계동 428-2,37.6207122678,127.0625896939,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 429-6 주변",1,서울특별시 노원구 석계로13길 23,서울특별시 노원구 월계동 429-6,37.6202154616,127.0615653035,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 429-43 주변",1,서울특별시 노원구 석계로13길 23-5,서울특별시 노원구 월계동 429-43,37.6200640910,127.0615742404,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 435-5 주변",1,서울특별시 노원구 석계로13길 23-14,서울특별시 노원구 월계동 435-5,37.6195992760,127.0613926242,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 429-22 주변",1,서울특별시 노원구 석계로13길 17-4,서울특별시 노원구 월계동 429-22,37.6202658435,127.0617058017,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 429-24 주변",1,서울특별시 노원구 석계로13길 17-9,서울특별시 노원구 월계동 429-24,37.6199990302,127.0619366543,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 429-13 주변",1,서울특별시 노원구 석계로13길 23-12,서울특별시 노원구 월계동 429-13,37.6197830915,127.0613655904,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 429-76 주변",1,서울특별시 노원구 석계로13길 11-11,서울특별시 노원구 월계동 429-76,37.6199988418,127.0622945909,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 429-28 주변",1,서울특별시 노원구 석계로13길 11-6,서울특별시 노원구 월계동 429-28,37.6202188044,127.0620637007,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 429-29 주변",1,서울특별시 노원구 석계로13길 11-4,서울특별시 노원구 월계동 429-29,37.6203593608,127.0620592866,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 429-32 주변",1,서울특별시 노원구 석계로13길 7,서울특별시 노원구 월계동 429-32,37.6204780999,127.0624218552,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 429-8 주변",1,서울특별시 노원구 석계로13길 11-1,서울특별시 노원구 월계동 429-8,37.6204060976,127.0622768072,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 429-32 주변",1,서울특별시 노원구 석계로13길 7,서울특별시 노원구 월계동 429-32,37.6204780999,127.0624218552,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"월계1동 429-9 주변",1,서울특별시 노원구 석계로 65,서울특별시 노원구 월계동 429-9,37.6205139905,127.0627027996,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
